,Ticker,MarketCap,AvgVol,Turnover
648,RQX.DE,6.7M,2767,1494.76631241
649,RSI.DE,484.7M,1897,31562.606525
650,RSL2.DE,259.4M,16661,314035.194569
651,RSTA.DE,511.5M,79073,519814.22565
652,RTC.DE,17.5M,2989,13797.1675391
653,RTM3.DE,1.2M,2988,569.451847832
654,RWE.DE,19.168B,2787268,91230092.9031
655,RYS1.DE,45.000B,14226,114421.788239
656,S4A.DE,73.9M,4963,156519.801334
657,S4K.DE,17.1M,1029,842.724637174
658,S92.DE,964.5M,143112,3102467.86462
659,S9P2.DE,3.847B,496,9877.81341363
660,SAC.DE,20.0M,9276,19276.3757637
661,SAG.DE,3.4M,27631,60296.1064757
662,SAP.DE,67.194B,2729824,157287873.13
663,SAX.DE,758.9M,64808,577973.940827
664,SAZ.DE,2.081B,356787,13805908.7129
665,SBS.DE,443.3M,9516,270090.312915
666,SC2.DE,4.561B,358,3941.73010381
667,SCE.DE,95.9M,1905,61868.6888885
668,SCL.DE,112.6B,358,26628.9442062
669,SCO.DE,10.7M,3169,2412.04110572
670,SCUN.DE,753.2M,2675,73374.1713205
671,SDF.DE,4.551B,1689523,64461647.6706
673,SFD1.DE,3.8M,3805,3523.66478178
674,SFO.DE,6.8M,1738,5842.907197
675,SFQ.DE,535.9M,132165,1668058.35465
676,SFT.DE,64.818B,1965,133266.288475
677,SFX.DE,18.1M,6541,10520.1491571
678,SGJH.DE,2.272B,14741,2752.22182735
679,SGL.DE,1.687B,93353,3082964.5343
680,SHF.DE,50.0M,920,20691.3985124
681,SHWK.DE,17.7M,1726,35580.0439068
682,SIE.DE,81.651B,2081569,196757623.609
683,SII.DE,6.720B,4478,82176.3852874
684,SIS.DE,110.7M,6996,75977.8452758
685,SIX2.DE,1.420B,43330,856735.771783
686,SK1A.DE,60.0M,20970,143993.15089
687,SKB.DE,202.8M,10580,121399.403862
688,SKYD.DE,5.868B,1475699,14436208.1182
689,SLL.DE,1.456B,299,19352.5997094
690,SLT.DE,327.8M,7092,389847.808424
691,SLW.DE,5.543B,46,8174.49733992
692,SMHN.DE,164.9M,92967,627430.133228
693,SMK.DE,14.8M,281212,9646.55076067
694,SMN1.DE,18.0M,14908,7806.82554577
695,SMWN.DE,17.7M,83,2239.90970108
696,SNG.DE,125.6M,66265,270999.5686
697,SOBA.DE,134.4B,2514,70449.9194057
698,SON1.DE,12.738B,6603,163552.720331
699,SOW.DE,2.083B,235000,7665718.54199
700,SPM.DE,26.9M,5646,11415.641813
701,SPR.DE,4.453B,117907,7063900.81087
703,SRB.DE,43.060B,778,100706.39833
705,SRT.DE,1.685B,451,41084.4172546
707,ST5.DE,91.3M,8847,69380.997269
708,SUL1.DE,3.653B,83,4643.52234375
709,SUR.DE,465.3M,12132,297712.534795
710,SVE.DE,35.5M,305,8945.39448132
711,SVJ.DE,25.162B,306,124927.50407
712,SW1.DE,244.3M,13093,647058.769699
713,SWA.DE,109.3M,3135,58329.508447
714,SWJ.DE,22.318B,47,4797.57653061
716,SWW.DE,3.8M,7300,3147.64874565
717,SY1.DE,4.597B,296059,8428100.13942
719,SYT.DE,99.3M,9324,173541.579979
721,SYZ.DE,78.0M,23166,97040.8587035
722,SZG.DE,1.672B,218851,7614703.72527
723,SZU.DE,3.056B,1172109,15285594.2958
724,SZZ.DE,37.9M,17109,41812.7624691
725,T3T.DE,16.4M,1795,9590.57549763
726,T5O.DE,99.6M,3578,171924.4585
727,TA1.DE,3.114B,2696,37213.5294118
728,TCG.DE,2.376B,86009,313817.861032
729,TCO.DE,29.151B,31543,94777.2537596
730,TEG.DE,1.178B,275712,2752996.74615
731,TFA.DE,201.2M,28163,125585.732007
733,TGH.DE,160.7M,7066,16181.3196548
734,TGR.DE,26.589B,316,10125.7913552
735,TGT.DE,109.0M,8406,65927.3026733
736,TIM.DE,408.9M,28448,1293573.64742
737,TIN.DE,19.8M,65713,22514.2471595
738,TKA.DE,12.015B,2168111,51064231.1897
739,TL0.DE,21.616B,8820,1296739.08391
740,TLI.DE,7.1M,5632,1534.71262758
741,TLX.DE,6.379B,138014,-
742,TNE5.DE,56.345B,20510,293643.991107
743,TOM.DE,138.2B,2952,117731.445388
744,TPE.DE,51.1M,11014,34188.8991264
745,TPN.DE,30.0M,1838,7690.54135957
746,TQI.DE,18.066B,61997,85131.6429814
747,TSI.DE,7.557B,706,5629.21689046
748,TTI.DE,360.0M,31326,847673.930971
749,TTK.DE,909.9M,30055,521929.5356
750,TTR1.DE,56.6M,7369,117217.533131
751,TUI1.DE,2.863B,842583,9790308.67082
753,TV0.DE,15.0M,2148,8002.67901472
754,UBRA.DE,50.715B,15408,392600.697747
755,UHR.DE,23.971B,166,59806.3709494
757,ULC.DE,10.1M,11966,6410.98044502
759,UMS.DE,47.1M,6518,41989.5032825
760,UP2.DE,38.5M,13543,14520.9374486
761,UP7.DE,29.3M,7036,15481.3626337
762,URH.DE,5.0M,650,153.9671875
763,US5.DE,101.4M,2407,23599.1060206
764,USE.DE,55.3M,45621,40136.7258977
765,UTDI.DE,6.227B,376417,10317657.6938
766,UUU.DE,22.4M,29764,11462.9038707
767,UZU.DE,128.0M,1116,19798.8110852
768,V33.DE,41.9M,2711,14261.537298
769,V3S.DE,14.1M,1476,4928.53311392
770,V3V.DE,15.9M,8837,46296.3921675
771,V6C.DE,111.1M,18210,112892.170655
772,VAS.DE,5.986B,1568,52061.1071235
773,VBH.DE,128.0M,2531,4632.44185151
774,VBK.DE,122.0M,52393,108400.233364
776,VG8.DE,21.6M,4518,15943.7030164
777,VIA.DE,364K,101221,11503.8531363
778,VIH.DE,304.8M,17744,185960.701528
780,VOS.DE,880.8M,26997,1934092.54726
781,VOW.DE,88.069B,55471,13487137.3673
782,VSC.DE,48.4M,40216,38861.8840356
783,VSJ.DE,51.3M,5939,52255.6009874
784,VT9.DE,350.8M,27354,308645.908615
785,VWA.DE,23.8M,583,1657.21128451
786,VWD.DE,70.1M,113,684.34656256
787,VWS.DE,7.821B,41633,1143522.49554
789,W8V.DE,93.561B,40330,7374.78317957
790,WAC.DE,1.185B,58447,422481.138723
791,WCH.DE,4.188B,116920,11112276.4236
792,WDI.DE,3.884B,287499,9180980.88871
793,WEG1.DE,93.9M,6692,21133.83001
794,WFM.DE,10.627B,1452,22194.657429
795,WGF1.DE,178.5M,1087,17750.8536965
796,WGN.DE,52.460B,175,6448.65916955
797,WHR.DE,8.007B,8,0
798,WI4.DE,5.175B,8,131.090954029
799,WIB.DE,1.400B,5167,64896.2976839
800,WIG1.DE,7.0M,3184,16763.58173
801,WIN.DE,1.251B,195843,6551306.15626
802,WL6.DE,23.8M,21960,85019.554157
803,WLV2.DE,197.3M,1134,34243.892719
804,WO8.DE,3.6M,1077,4834.21746818
805,WSOK.DE,3.4M,2539,1198.16799426
806,WSU.DE,157.4M,3464,35718.3781788
807,WSV2.DE,4.870B,312,5394.03693913
808,WUG.DE,108.2M,2240,12774.541062
809,WUW.DE,1.754B,3067,59721.6918471
810,XAE1.DE,11.5M,9194,11394.0086483
811,XCI.DE,24.807B,1337,363.628751501
812,XMY.DE,33.0M,31600,37133.6382416
813,XNH.DE,395K,8374,-
814,XONA.DE,320.6B,1947,215785.296827
815,YB1.DE,22.5M,21455,17617.5749724
816,YOC.DE,5.6M,6377,31487.8789937
818,YSN.DE,124.5M,1296,22927.8459236
819,YZCA.DE,2.816B,1952,429.372484288
820,ZCH.DE,28.569B,9189,956.055151472
821,ZEF.DE,40.1M,3452,21106.2072618
822,ZEG.DE,68.687B,6689,168457.237111
823,ZFIN.DE,32.401B,904,219617.760543
824,ZIL2.DE,1.897B,63047,2588167.92206
825,ZNHH.DE,2.399B,14908,549.790374974
826,ZO1.DE,280.0M,4337,229740.567742
827,ZPF.DE,3.9M,11059,1126.91940394
828,ZVL.DE,1.386B,697,89.2094484853
