,Ticker,Turnover
462,APE,0.0
463,APH,0.0
464,APL,0.0
465,APM,0.0
466,APO,0.0
467,APR,0.0
468,APS,6110.0
469,AQ4,0.0
470,AQE,0.0
471,AQL,0.0
472,AR4,0.0
473,ARL,0.0
474,ARM,0.0
475,ARQ,0.0
476,ARRB,0.0
477,ARW,0.0
478,ARX,0.0
479,AS1,0.0
480,AS4,0.0
481,AS7,0.0
482,ASAA,0.0
483,ASG,0.0
484,ASI1,0.0
485,ASJA,0.0
486,ASME,0.0
487,ASX,0.0
488,AT2,0.0
489,ATC,0.0
490,ATD,0.0
491,ATF,4296.0
492,ATM,0.0
493,ATN,0.0
494,ATO,0.0
495,ATU,0.0
496,AU1,0.0
497,AU9,0.0
498,AUB,0.0
499,AUC,5136.0
500,AUD,0.0
501,AUL,0.0
502,AUS,0.0
503,AUX,0.0
504,AV2B,0.0
505,AVD,0.0
506,AVH,0.0
507,AVK1,0.0
508,AVP,0.0
509,AVS,0.0
510,AVT,0.0
511,AWC,0.0
512,AWM,0.0
513,AWR,0.0
514,AX1,0.0
515,AX8,0.0
516,AXA,0.0
517,AXI,0.0
518,AXQ,0.0
519,AXZA,0.0
520,AY5,0.0
521,AYCN,0.0
522,AYH,0.0
523,AYJ,0.0
524,AYO,0.0
525,AZ2,4413.0
526,AZ5,0.0
527,B1W1,0.0
528,B1Z,0.0
529,B2LN,0.0
530,B3LA,0.0
531,B3O,0.0
532,B4N,0.0
533,B4O,0.0
534,B5A,0.0
535,B5G,0.0
536,B5H,0.0
537,B5K,0.0
538,B5S,0.0
539,B6E,0.0
540,B6IH,0.0
541,B6JA,0.0
542,B6S,0.0
543,B6U,0.0
544,B7A,0.0
545,B7B,2520.0
546,B7E,0.0
547,B7LN,0.0
548,B7O,0.0
549,B8A,0.0
550,B8D,0.0
551,B8F,0.0
552,B8W,0.0
553,B8Z,0.0
554,B9B,3975.0
555,BA3,0.0
556,BABB,0.0
557,BAC,0.0
558,BAF,0.0
559,BAKA,0.0
560,BAR,0.0
561,BAS,156427.0
562,BAT,8235.0
563,BAU,0.0
564,BAYN,81208.0
565,BB2,0.0
566,BB6,0.0
567,BBB,0.0
568,BBDB,4840.0
569,BBH,0.0
570,BBI,0.0
571,BBK,0.0
572,BBP2,0.0
573,BBY,0.0
574,BC8,17430.0
575,BCE1,0.0
576,BCLN,0.0
577,BCO,0.0
578,BCP,3629.0
579,BCSA,0.0
580,BCY,0.0
581,BDD,0.0
582,BDE2,0.0
583,BDI2,0.0
584,BDMA,0.0
585,BDSB,0.0
586,BDT,91552.0
587,BDZ,0.0
588,BE1,0.0
589,BEI,0.0
590,BEM,0.0
591,BEN,0.0
592,BEO,0.0
593,BFC,0.0
594,BFV,0.0
595,BG0,0.0
596,BGA,0.0
597,BGB,0.0
598,BGD,0.0
599,BGK,15000.0
600,BGM,0.0
601,BGO,2668.0
602,BGR,0.0
603,BGT,0.0
604,BGW,0.0
605,BHM,0.0
606,BHN,0.0
607,BHP1,0.0
608,BHQ,0.0
609,BHS,0.0
610,BHU,0.0
611,BI7,400.0
612,BIE,0.0
613,BIF,0.0
614,BIG1,0.0
615,BIJ,0.0
616,BIL,0.0
617,BIO,0.0
618,BIR,53550.00000000001
619,BIU,0.0
620,BIW,0.0
621,BIY,0.0
622,BJEB,0.0
623,BJF,0.0
624,BJI,0.0
625,BK9,0.0
626,BKE1,0.0
627,BKG,0.0
628,BKN,0.0
629,BKP1,1560.0
630,BKY,0.0
631,BL7,0.0
632,BLON,0.0
633,BLQA,0.0
634,BM1,0.0
635,BM8,0.0
636,BME,0.0
637,BMM,0.0
638,BMT,0.0
639,BMU,0.0
640,BMW,59500.0
641,BMZ,0.0
642,BN9,0.0
643,BNB,0.0
644,BNE,0.0
645,BNP,0.0
646,BNR,0.0
647,BO1,0.0
648,BO5,0.0
649,BOA,0.0
650,BOF,0.0
651,BOI5,0.0
652,BON,6209.0
653,BOP,0.0
654,BOR,0.0
655,BOSS,0.0
656,BOU1,0.0
657,BOW,0.0
658,BOX,0.0
659,BOY,0.0
660,BOZA,0.0
661,BP1,0.0
662,BPD,0.0
663,BPE5,18538.0
664,BPI,0.0
665,BPU,80.0
666,BR3,0.0
667,BRL1,0.0
668,BRM,0.0
669,BRR,0.0
670,BRU,0.0
671,BRW1,0.0
672,BRYN,0.0
673,BSB,0.0
674,BSD2,0.0
675,BSIB,0.0
676,BSL,0.0
677,BSN,5041.0
678,BSP,0.0
679,BST,0.0
680,BSX,0.0
681,BSY,4.0
682,BTKC,0.0
683,BTL,0.0
684,BTQ,0.0
685,BU3,0.0
686,BUE,3604.0
687,BUHA,0.0
688,BUOB,0.0
689,BUR,0.0
690,BUY,0.0
691,BV3,0.0
692,BVB,0.0
693,BVF,0.0
694,BVJ,0.0
695,BWB,3975.0
696,BWI,0.0
697,BWJ,1164.0
698,BX7,0.0
699,BY6,1221.0
700,BY91,0.0
701,BYG,5918.0
702,BYRA,0.0
703,BYW,0.0
704,BYW6,0.0
705,BZ6,9000.0
706,BZC,0.0
707,BZF1,0.0
708,BZG2,0.0
709,BZX,0.0
710,BZY,7920.0
711,BZZ,0.0
712,C1NA,0.0
713,C2L,0.0
714,C3B,0.0
715,C3OA,0.0
716,C3Q1,0.0
717,C3T,0.0
718,C44,0.0
719,C4C,0.0
720,C4F,0.0
721,C4S1,0.0
722,C4X,0.0
723,C5S,0.0
724,C5S1,0.0
725,C5Y,0.0
726,C6D1,0.0
727,C6G,0.0
728,C6K1,0.0
729,C6T,0.0
730,C6V,0.0
731,C6X,0.0
732,C7N,0.0
733,C7S,0.0
734,C7X1,0.0
735,C7Y,0.0
736,C8G1,0.0
737,C8O,0.0
738,C8P,0.0
739,C8Q,0.0
740,C8S,0.0
741,C8U,0.0
742,C8V,0.0
743,C95,0.0
744,C9F,0.0
745,C9IB,0.0
746,C9N,0.0
747,CAC1,0.0
748,CAI,0.0
749,CAJ,0.0
750,CAO,9120.0
751,CAR,0.0
752,CAS,0.0
753,CAT1,0.0
754,CB1A,0.0
755,CB5,0.0
756,CBA,0.0
757,CBGB,0.0
758,CBK,194180.0
759,CBS,0.0
760,CBT,0.0
761,CC6,0.0
762,CCB,0.0
763,CCC3,20006.0
764,CCG,0.0
765,CCL,29045.0
766,CCR,0.0
767,CDC,0.0
768,CDE,0.0
769,CDM1,2460.0
770,CDS,0.0
771,CE1,0.0
772,CE2,0.0
773,CEA,0.0
774,CEK,0.0
775,CENB,0.0
776,CEPR,0.0
777,CEV,5943.0
778,CEW3,0.0
779,CEY2,0.0
780,CEZ,3958.0
781,CFJ,0.0
782,CFNB,0.0
783,CFX,0.0
784,CG3,0.0
785,CG5,0.0
786,CGC,0.0
787,CGE,0.0
788,CGL,0.0
789,CGM,0.0
790,CGN,0.0
791,CGOA,0.0
792,CGP,0.0
793,CGR,0.0
794,CGYK,398.0
795,CGZ,0.0
796,CH1A,0.0
797,CH7,0.0
798,CH8,0.0
799,CHA,0.0
800,CHE,0.0
801,CHH,0.0
802,CHK,0.0
803,CHL,0.0
804,CHQ1,0.0
805,CHR,0.0
806,CHU,0.0
807,CHV,0.0
808,CHY1,0.0
809,CHZ,0.0
810,CI9,0.0
811,CIB,0.0
812,CIE1,0.0
813,CIL,0.0
814,CIOC,0.0
815,CIS,0.0
816,CIT,0.0
817,CIV,0.0
818,CIW,0.0
819,CJ3A,0.0
820,CJ6,1560.0
821,CKK,3400.0
822,CKZA,0.0
823,CL1,0.0
824,CLH,0.0
825,CLP,566.0
826,CLRN,0.0
827,CLS1,4996.0
828,CMAB,0.0
829,CMBT,0.0
830,CMC,0.0
831,CMID,0.0
832,CMR,0.0
833,CMW,0.0
834,CMY,0.0
835,CNJ,0.0
836,CNN1,0.0
837,CNO,0.0
838,CNP,0.0
839,CO0,0.0
840,CO3A,0.0
841,CO9,0.0
842,COA1,0.0
843,COC,0.0
844,COI,0.0
845,COK,39919.0
846,COM,23409.0
847,CON,16885.0
848,COP,0.0
849,COQ,0.0
850,COR,0.0
851,COY,0.0
852,COZ,0.0
853,CPA,0.0
854,CPF,0.0
855,CPI,0.0
856,CPL,0.0
857,CPM,0.0
858,CPP,0.0
859,CPU2,0.0
860,CPW,0.0
861,CQT,0.0
862,CR2,0.0
863,CR5,0.0
864,CR6,0.0
865,CRA1,0.0
866,CRC,0.0
867,CRE,0.0
868,CRG,0.0
869,CRIH,1206.0
870,CRP,0.0
871,CRR,0.0
872,CRU,0.0
873,CS1,0.0
874,CS3,0.0
875,CS5,0.0
876,CS8,0.0
877,CS9,0.0
878,CSA,0.0
879,CSC,9405.0
880,CSF,0.0
881,CSG,0.0
882,CSH,11450.0
883,CSJ,0.0
884,CSN,0.0
885,CSQ,0.0
886,CSR,0.0
887,CSUA,0.0
888,CSV,0.0
889,CSX,0.0
890,CT1,0.0
891,CTAA,0.0
892,CTD,0.0
893,CTE,0.0
894,CTH,0.0
895,CTI,0.0
896,CTJ1,0.0
897,CTK,0.0
898,CTL,0.0
899,CTM,13980.0
900,CTNK,3250.0
901,CTO,0.0
902,CTP2,0.0
903,CTV,0.0
904,CTW,0.0
905,CTX,0.0
906,CTY,0.0
907,CTZ,0.0
908,CU6,0.0
909,CUBB,0.0
910,CUCA,0.0
911,CUEH,0.0
912,CUM,0.0
913,CUP,0.0
914,CUR,0.0
915,CUS,0.0
916,CUT,0.0
917,CUW,0.0
918,CV3,0.0
919,CV6,0.0
920,CV8S,0.0
921,CVA,0.0
922,CVB,0.0
923,CVD,0.0
924,CVG,0.0
925,CVS,0.0
926,CVV,0.0
927,CVY,0.0
928,CW4,0.0
929,CW5,29502.0
930,CWC,28632.0
931,CWLR,3449.9999999999995
932,CWR,0.0
933,CWW,0.0
934,CX1,0.0
935,CX5N,0.0
936,CXGH,11340.0
937,CXR,0.0
938,CXX,0.0
939,CY1,0.0
940,CY2,0.0
941,CY41,0.0
942,CY9A,1568.0000000000002
943,CYC,0.0
944,CYD,0.0
945,CYJ,0.0
946,CYP,0.0
947,CYT,0.0
948,CYY,0.0
949,CZ6,0.0
950,CZT,0.0
951,D1L,0.0
952,D1Y,0.0
953,D2B,0.0
954,D2E,0.0
955,D2F,0.0
956,D2J,0.0
957,D2MN,0.0
958,D2U,0.0
959,D2V,0.0
960,D3G,0.0
961,D3H,0.0
962,D3S,0.0
963,D3X,0.0
964,D4D,0.0
965,D4M,0.0
966,D4R,0.0
967,D4S,0.0
968,D5I,0.0
969,D5R,0.0
970,D6H,0.0
971,D6J,0.0
972,D6Q,0.0
973,D6V,0.0
974,D7A,0.0
975,D7C,0.0
976,D7H,0.0
977,D7I,8406.0
978,D7N,0.0
979,D7P,0.0
980,D7Q1,5500.0
981,D7S,0.0
982,D7V,0.0
983,D8HA,0.0
984,D8M,1440.0
985,D8X,0.0
986,D9C,0.0
987,D9M,0.0
988,D9Z,0.0
989,DAI,60372.0
990,DAM,1880.0
991,DAP,11198.0
992,DAR,0.0
993,DB1,5945.0
994,DB5,0.0
995,DBAN,0.0
996,DBK,42828.0
997,DBQA,0.0
998,DC4,0.0
999,DC6,0.0
1000,DC6B,0.0
1001,DC7,0.0
1002,DCA,877.0
1003,DCH1,0.0
1004,DCI,0.0
1005,DCO,0.0
1006,DCS,0.0
1007,DDB,0.0
1008,DDN,0.0
1009,DDQ,0.0
1010,DE1,0.0
1011,DE6,2748.0
1012,DE7,0.0
1013,DEN,0.0
1014,DEQ,0.0
1015,DEVL,0.0
1016,DEX,0.0
1017,DEZ,2340.0
1018,DF3,0.0
1019,DFJ,0.0
1020,DFXN,0.0
1021,DG1,0.0
1022,DG3,0.0
1023,DGR,0.0
1024,DGU1,0.0
1025,DGY,0.0
1026,DHA,0.0
1027,DHB,0.0
1028,DHU,0.0
1029,DHZ,0.0
1030,DIC,0.0
1031,DIE,0.0
1032,DIG1,0.0
1033,DIH,0.0
1034,DIIA,0.0
1035,DIN,0.0
1036,DIO,0.0
1037,DIP,0.0
1038,DJR2,0.0
1039,DKV,0.0
1040,DL7A,0.0
1041,DL8,0.0
1042,DLAN,0.0
1043,DLD,0.0
1044,DLG,22260.0
1045,DLL,0.0
1046,DLR,930.0
1047,DM2,12250.0
1048,DMO,0.0
1049,DN1,0.0
1050,DNO,0.0
1051,DNQ,47400.0
1052,DNR,0.0
1053,DO1,0.0
1054,DOD,0.0
1055,DOL,0.0
1056,DOQ,0.0
1057,DOV,0.0
1058,DP3,0.0
1059,DP4B,0.0
1060,DP5,0.0
1061,DPB,3777.0000000000005
1062,DPK,0.0
1063,DPM,0.0
1064,DPU,0.0
1065,DPW,29018.0
1066,DRE2,0.0
1067,DRI,110205.0
1068,DRM,600.0
1069,DRN,3850.0
1070,DRS,0.0
1071,DRW8,0.0
1072,DS5,0.0
1073,DS81,0.0
1074,DSE,0.0
1075,DSG,0.0
1076,DSN,0.0
1077,DSR,0.0
1078,DST,0.0
1079,DSY1,0.0
1080,DT3,0.0
1081,DT7,0.0
1082,DTE,43776.0
1083,DTI,0.0
1084,DTP,0.0
1085,DTV,0.0
1086,DUB1,1980.0
1087,DUE,0.0
1088,DUL,0.0
1089,DUP,0.0
1090,DUT,0.0
1091,DVC1,0.0
1092,DVG1,0.0
1093,DVN1,0.0
1094,DVU,0.0
1095,DW1,0.0
1096,DWD,0.0
1097,DWH,0.0
1098,DWN,0.0
1099,DWNI,0.0
1100,DXB,0.0
1101,DXG1,0.0
1102,DY2,0.0
1103,DY6,0.0
1104,DY8,5931.0
1105,DYBN,324.0
1106,DYC,0.0
1107,DYH,0.0
1108,DZE,0.0
1109,E1BN,0.0
1110,E1V,0.0
1111,E2E,0.0
1112,E2F,0.0
1113,E2GA,0.0
1114,E2L,0.0
1115,E2M,0.0
1116,E2N,0.0
1117,E2S,0.0
1118,E35A,0.0
1119,E36,0.0
1120,E3B,0.0
1121,E4A,0.0
1122,E4C,0.0
1123,E4S,0.0
1124,E4X1,0.0
1125,E5C,0.0
1126,E5F,0.0
1127,E5T,0.0
1128,E65A,0.0
1129,E6B,0.0
1130,E6R,0.0
1131,E7RA,0.0
1132,E7S,0.0
1133,E7V,0.0
1134,E7W,0.0
1135,E8B,0.0
1136,E8X,0.0
1137,E9M,0.0
1138,E9P,0.0
1139,E9X1,0.0
1140,EAC,0.0
1141,EAD,31740.0
1142,EAI,0.0
1143,EAM,0.0
1144,EAR,0.0
1145,EAT1,0.0
1146,EB9,0.0
1147,EBA,0.0
1148,EBB,0.0
1149,EBK,0.0
1150,EBO,0.0
1151,EBZ,0.0
1152,ECJ,0.0
1153,ECK,0.0
1154,ECX,0.0
1155,EDC,0.0
1156,EDGA,3000.0
1157,EDIA,0.0
1158,EDL,244.0
1159,EDP,13095.0
1160,EDVN,0.0
1161,EDW,0.0
1162,EED1,0.0
1163,EEF,0.0
1164,EEX,0.0
1165,EF9,0.0
1166,EFF,0.0
1167,EFGC,0.0
1168,EFI,0.0
1169,EFS,0.0
1170,EFX,0.0
1171,EG4,0.0
1172,EG5A,0.0
1173,EGQ,0.0
1174,EGS,0.0
1175,EGT,0.0
1176,EGZ,0.0
1177,EH0,0.0
1178,EH8,4071.0
1179,EHL,0.0
1180,EHX,0.0
1181,EIA,10010.0
1182,EII,0.0
1183,EIL1,0.0
1184,EIX,0.0
1185,EJ7,0.0
1186,EJD,17548.0
1187,EJF,0.0
1188,EJT1,0.0
1189,EJZ,0.0
1190,EK7,0.0
1191,EKA,0.0
1192,EKE,0.0
1193,EKF,0.0
1194,EKQ,1240.0
1195,EKS,0.0
1196,EKT,0.0
1197,ELAA,0.0
1198,ELD,0.0
1199,ELG,10680.0
1200,ELN,0.0
1201,ELO,11424.0
1202,ELVA,0.0
1203,ELX,0.0
1204,EM3A,0.0
1205,EM7A,0.0
1206,EMC1,0.0
1207,EMH1,0.0
1208,EMP,0.0
1209,EMQ,0.0
1210,EMR,0.0
1211,EMU,0.0
1212,EN3,0.0
1213,EN6,0.0
1214,ENA,0.0
1215,ENI,6892.0
1216,ENL,2984.0
1217,ENMN,0.0
1218,ENQ,0.0
1219,ENUA,0.0
1220,ENUR,0.0
1221,ENZ,1400.0
1222,EO5,0.0
1223,EOAN,12501.0
1224,EOQN,0.0
1225,EOT,0.0
1226,EP8,0.0
1227,EPV,0.0
1228,EQ6,0.0
1229,EQN1,0.0
1230,EQS,0.0
1231,ER2N,0.0
1232,ER7,0.0
1233,ER9,3066.0
1234,ERCB,0.0
1235,ERL,0.0
1236,ERT,0.0
1237,ERV,0.0
1238,ES4,0.0
1239,ESDA,0.0
1240,ESF,0.0
1241,ESHB,0.0
1242,ESK,0.0
1243,ESL,0.0
1244,EST,0.0
1245,ETG,0.0
1246,ETH,0.0
1247,ETRA,0.0
1248,EUCA,0.0
1249,EUE,0.0
1250,EUF,0.0
1251,EUQ,0.0
1252,EUX,0.0
1253,EUZ,0.0
1254,EV1,0.0
1255,EV4,0.0
1256,EV9,0.0
1257,EVD,0.0
1258,EVI,0.0
1259,EVK,0.0
1260,EVN,0.0
1261,EVT,2040.0
1262,EVZ,0.0
1263,EW1,0.0
1264,EWX,4810.0
1265,EWZ,0.0
1266,EX9,0.0
1267,EXB,0.0
1268,EXC,0.0
1269,EXF1,0.0
1270,EXK,0.0
1271,EXL,0.0
1272,EXM,0.0
1273,EY2,0.0
1274,EYD,0.0
1275,EYW,0.0
1276,EYX,0.0
1277,EZ1,0.0
1278,EZ5,0.0
1279,EZ7A,0.0
1280,EZB,0.0
1281,EZF,0.0
1282,EZH1,0.0
1283,EZQ,0.0
1284,EZV,0.0
1285,F2P,0.0
1286,F2T,0.0
1287,F2Y,0.0
1288,F3A,50830.0
1289,F3C,0.0
1290,F4B,0.0
1291,F4S,1705.0
1292,F6H,0.0
1293,F7E,0.0
1294,F7U,0.0
1295,F9R,0.0
1296,FAA,1382.0
1297,FAC,0.0
1298,FAI,0.0
1299,FAM1,0.0
1300,FAS,0.0
1301,FAU,3067.0
1302,FAY,0.0
1303,FB2A,0.0
1304,FBC,0.0
1305,FBI,0.0
1306,FBLN,0.0
1307,FCC,18230.0
1308,FCD,0.0
1309,FDD,0.0
1310,FDM,0.0
1311,FDN,0.0
1312,FDO,0.0
1313,FDU,0.0
1314,FDX,0.0
1315,FE2,0.0
1316,FE7,0.0
1317,FEK,0.0
1318,FEN,0.0
1319,FEV,0.0
1320,FEW,0.0
1321,FEX,0.0
1322,FEY,5800.0
1323,FF5,0.0
1324,FFH,0.0
1325,FFM,0.0
1326,FFO1,0.0
1327,FFP,4670.0
1328,FFV,0.0
1329,FFX,0.0
1330,FG1,0.0
1331,FHL,0.0
1332,FHS,0.0
1333,FIAT,0.0
1334,FIE,0.0
1335,FISN,1794.0000000000002
1336,FIV,0.0
1337,FJE,0.0
1338,FJG,0.0
1339,FJH,0.0
1340,FJI,0.0
1341,FJT,0.0
1342,FJU,0.0
1343,FJZ,204.00000000000003
1344,FKA,0.0
1345,FKC,0.0
1346,FKGC,0.0
1347,FKJ1,0.0
1348,FKP,0.0
1349,FKR,0.0
1350,FL4,0.0
1351,FLA,0.0
1352,FLE,0.0
1353,FLU,0.0
1354,FLW,6500.0
1355,FM1,0.0
1356,FMC1,0.0
1357,FME,0.0
1358,FMH,0.0
1359,FMI1,0.0
1360,FMNB,0.0
1361,FMQ,0.0
1362,FMV,15895.0
1363,FNI,0.0
1364,FNM,31603.0
1365,FNTN,116850.0
1366,FO4N,0.0
1367,FOH,0.0
1368,FOJ1,0.0
1369,FOO,0.0
1370,FOT,0.0
1371,FOU1,0.0
1372,FP3,0.0
1373,FPC,0.0
1374,FPE,0.0
1375,FPH,1868.0
1376,FPMB,0.0
1377,FPO,0.0
1378,FPP,0.0
1379,FPT,0.0
1380,FQK,0.0
1381,FQQ,0.0
1382,FQX,0.0
1383,FR4N,0.0
1384,FRA,0.0
1385,FRE,11975.0
1386,FRHN,0.0
1387,FRK,0.0
1388,FRL,0.0
1389,FRS,0.0
1390,FRTB,0.0
1391,FS8,0.0
1392,FSE,0.0
1393,FSL,0.0
1394,FSM,0.0
1395,FSRA,0.0
1396,FSX,0.0
1397,FT7,0.0
1398,FTI,0.0
1399,FTP,0.0
1400,FTQ,0.0
1401,FUC,0.0
1402,FUE1,0.0
1403,FUJ1,0.0
1404,FUO,0.0
1405,FV01,1500.0
1406,FV6,0.0
1407,FVJ,0.0
1408,FVK,0.0
1409,FW1,0.0
1410,FW3,0.0
1411,FWC,0.0
1412,FWG,0.0
1413,FWI,0.0
1414,FWQ,0.0
1415,FWV,0.0
1416,FXB,0.0
1417,FXG,0.0
1418,FXH,0.0
1419,FXI,0.0
1420,FZ9,0.0
1421,FZA,0.0
1422,FZC,0.0
1423,FZH,0.0
1424,FZM,0.0
1425,G17,0.0
1426,G1A,3477.0000000000005
1427,G1MN,0.0
1428,G1V,0.0
1429,G2M,0.0
1430,G2W1,0.0
1431,G3C,0.0
1432,G3M,0.0
1433,G3U,2328.0
1434,G3V,1789.0
1435,G4D,0.0
1436,G4IN,0.0
1437,G4S,0.0
1438,G5C,0.0
1439,G5DN,0.0
1440,G5HA,0.0
1441,G5M,0.0
1442,G5N,0.0
1443,G6P,0.0
1444,G7P,0.0
1445,G8O1,0.0
1446,G91,0.0
1447,G92,0.0
1448,G9N1,0.0
1449,G9P1,0.0
1450,G9U,0.0
1451,GA1,0.0
1452,GAD,0.0
1453,GAN,0.0
1454,GAP,0.0
1455,GBF,8959.0
1456,GBQ,617.0
1457,GBT,0.0
1458,GBY,0.0
1459,GCC,0.0
1460,GCK,0.0
1461,GCL,0.0
1462,GCY,2742.0
1463,GD2,0.0
1464,GDC,0.0
1465,GDQ1,0.0
1466,GDX,0.0
1467,GE1,0.0
1468,GE7C,0.0
1469,GEC,13244.000000000002
1470,GERN,0.0
1471,GEY,0.0
1472,GF3,0.0
1473,GF6,0.0
1474,GF8,0.0
1475,GFIN,0.0
1476,GFJ,9891.0
1477,GFK,0.0
1478,GFT,3660.0
1479,GFU,0.0
1480,GG3,8640.0
1481,GG8,0.0
1482,GGD,0.0
1483,GGG,0.0
1484,GGK,0.0
1485,GGQ1,0.0
1486,GGRA,0.0
1487,GGS,3760.0
1488,GGZ,150.0
1489,GH3,0.0
1490,GH8,0.0
1491,GHFH,0.0
1492,GHH,0.0
1493,GHK,0.0
1494,GHU,0.0
1495,GI0A,0.0
1496,GI2,0.0
1497,GIB,0.0
1498,GIG,0.0
1499,GIK,0.0
1500,GIL,0.0
1501,GIN,0.0
1502,GIO,0.0
1503,GIR,0.0
1504,GIS,5969.0
1505,GJ2A,0.0
1506,GJ9,0.0
1507,GKE,124.0
1508,GKS,0.0
1509,GL7,0.0
1510,GLJ,0.0
1511,GLV,170.0
1512,GLW,0.0
1513,GME,0.0
1514,GMM,14460.0
1515,GNL,0.0
1516,GNN,0.0
1517,GNV,0.0
1518,GO5,54444.0
1519,GOB,0.0
1520,GOS,0.0
1521,GOV,0.0
1522,GPG,0.0
1523,GPI1,0.0
1524,GPT,0.0
1525,GQN1,0.0
1526,GQQ,130.0
1527,GQT,0.0
1528,GQV,0.0
1529,GRA,331350.0
1530,GRB,0.0
1531,GRCH,0.0
1532,GRF,0.0
1533,GRJ,0.0
1534,GRM,0.0
1535,GRR,0.0
1536,GRU,0.0
1537,GRV,0.0
1538,GRZ,0.0
1539,GS3,0.0
1540,GS5,2838.0
1541,GS7,0.0
1542,GSA,0.0
1543,GSC1,0.0
1544,GSG,0.0
1545,GSH,0.0
1546,GSR,0.0
1547,GT,0.0
1548,GTN,0.0
1549,GTQ1,0.0
1550,GTT,0.0
1551,GTU,0.0
1552,GTX,0.0
1553,GU8,560.0
1554,GUG,0.0
1555,GUI,18136.0
1556,GV6,0.0
1557,GV8A,0.0
1558,GVC1,0.0
1559,GW4N,0.0
1560,GWB,0.0
1561,GWI1,21678.0
1562,GWM,585.0
1563,GWN,0.0
1564,GWT,0.0
1565,GWW,0.0
1566,GXD,0.0
1567,GXI,0.0
1568,GZ5,0.0
1569,GZF,133228.0
1570,H1Q,0.0
1571,H2R,0.0
1572,H4G,0.0
1573,H4I,0.0
1574,H5S,0.0
1575,H6O,0.0
1576,H6X,0.0
1577,H73,0.0
1578,H7I,0.0
1579,H9B,0.0
1580,H9T,0.0
1581,H9W,0.0
1582,H9Y,0.0
1583,HAL,0.0
1584,HAM1,7200.0
1585,HAR,0.0
1586,HAS,0.0
1587,HAV,0.0
1588,HAW,0.0
1589,HAY,0.0
1590,HAZ,0.0
1591,HBC1,0.0
1592,HBM,0.0
1593,HBP,0.0
1594,HCG,0.0
1595,HCH,0.0
1596,HCL,18020.0
1597,HCQ,0.0
1598,HD3,0.0
1599,HD51,0.0
1600,HDB,0.0
1601,HDD,56160.00000000001
1602,HDI,0.0
1603,HDJ0,0.0
1604,HDK,0.0
1605,HDM,0.0
1606,HDP1,0.0
1607,HDU,0.0
1608,HE8,0.0
1609,HEAG,0.0
1610,HEE,0.0
1611,HEH,0.0
1612,HEI,5757.0
1613,HEN,0.0
1614,HETA,0.0
1615,HEZ,0.0
1616,HFF,0.0
1617,HFK,0.0
1618,HG1,0.0
1619,HGJ,0.0
1620,HGM,0.0
1621,HGNC,0.0
1622,HGQN,0.0
1623,HGR,0.0
1624,HH2,0.0
1625,HHFA,0.0
1626,HHI,0.0
1627,HHX,0.0
1628,HI3,0.0
1629,HIA1,0.0
1630,HIFH,0.0
1631,HII,0.0
1632,HIJ2,0.0
1633,HIK,0.0
1634,HIN,0.0
1635,HIS,0.0
1636,HIUC,0.0
1637,HIW,472.0
1638,HIZ,0.0
1639,HJ1,0.0
1640,HJI,0.0
1641,HK2C,0.0
1642,HK51,0.0
1643,HKE,0.0
1644,HKQ2,0.0
1645,HL8,0.0
1646,HLBN,0.0
1647,HLD,0.0
1648,HLG,0.0
1649,HLH,0.0
1650,HLL,0.0
1651,HLPN,0.0
1652,HLS,0.0
1653,HLU,0.0
1654,HLV,0.0
1655,HLW,0.0
1656,HMC,0.0
1657,HMG,0.0
1658,HMI,0.0
1659,HMO,0.0
1660,HMSB,0.0
1661,HN6,1000.0
1662,HNA,0.0
1663,HNC,0.0
1664,HNIB,0.0
1665,HNK1,0.0
1666,HNL,0.0
1667,HNM,0.0
1668,HNN,0.0
1669,HNR1,12360.0
1670,HO1,0.0
1671,HO2,0.0
1672,HO7,0.0
1673,HOI,0.0
1674,HOO,0.0
1675,HOS,0.0
1676,HOT,0.0
1677,HOU,0.0
1678,HOX,0.0
1679,HP81,0.0
1680,HPBK,0.0
1681,HPC,0.0
1682,HPD,0.0
1683,HPJN,0.0
1684,HPP,0.0
1685,HQ13,0.0
1686,HQK,0.0
1687,HQP,0.0
1688,HQQ,0.0
1689,HR1,0.0
1690,HRB,0.0
1691,HRF,0.0
1692,HRH,0.0
1693,HRJ,0.0
1694,HRP,390.0
1695,HRT,0.0
1696,HRU,0.0
1697,HS2,0.0
1698,HSB,0.0
1699,HSD,0.0
1700,HSY,0.0
1701,HSZ,0.0
1702,HT2,0.0
1703,HTD,0.0
1704,HTR,0.0
1705,HU3,0.0
1706,HU7,0.0
1707,HUA,0.0
1708,HUB,0.0
1709,HUDN,0.0
1710,HUKI,0.0
1711,HUL,0.0
1712,HUM,0.0
1713,HUP1,0.0
1714,HUWA,0.0
1715,HUY,0.0
1716,HVE,0.0
1717,HVP,0.0
1718,HWP,0.0
1719,HWSA,0.0
1720,HX1A,0.0
1721,HX5A,0.0
1722,HX9,0.0
1723,HXB,0.0
1724,HXCI,0.0
1725,HXGB,0.0
1726,HYF,0.0
1727,HYI,575.0
1728,HYN,0.0
1729,HYW,0.0
1730,HZ4,0.0
1731,HZC1,0.0
1732,HZJ,0.0
1733,I3M,940.0
1734,I3X,0.0
1735,I41,0.0
1736,I4T,0.0
1737,I5P,0.0
1738,I7G,0.0
