Ticker,MarketCap,Turnover
FABK,51.2M,24001.1563518837
FALC,79.7M,127359.961038856
FANG,4.514B,62192537.1104331
FARM,342.4M,737424.063939277
FARO,828.9M,6071918.85965227
FAST,14.535B,82825757.9999497
FB,172.7B,3491286168.7431
FBIZ,189.3M,672933.987510613
FBMS,73.6M,77048.0572531103
FBNC,356.5M,772786.658268499
FBNK,234.2M,504370.235845517
FBRC,281.5M,1156870.23091041
FBSS,57.9M,19582.4785407625
FCAP,58.2M,23731.971502141
FCBC,262.5M,545023.299740836
FCCO,70.9M,65317.5471245796
FCCY,73.5M,58622.727272625
FCEL,621.5M,16296203.9584307
FCFS,1.651B,9913434.49000256
FCLF,69.7M,51726.5279220962
FCNCA,2.386B,5395823.69921221
FCTY,74.4M,25635.5435930894
FCVA,57.1M,18232.6450643827
FCZA,69.0M,43152.1363636587
FDEF,268.1M,569512.774284791
FDML,3.028B,3150148.73619879
FEIC,3.704B,45006015.258856
FEIM,102.6M,94613.88841164
FELE,1.907B,6854533.27314058
FES,96.6M,114896.70987006
FFBC,981.6M,3519339.45640349
FFCO,49.3M,127422.575150217
FFHL,16.1M,113098.126866605
FFIC,607.5M,1672115.47480181
FFIN,1.988B,13376401.9808055
FFIV,8.090B,125341774.571388
FFKT,149.6M,539337.888970597
FFKY,18.8M,19137.0809523722
FFNM,16.0M,21395.5115021654
FFNW,166.6M,816809.45454696
FHCO,160.9M,962952.4953224
FIBK,1.200B,2847377.76296565
FINL,1.416B,16754852.7923208
FISI,317.6M,1007678.03619219
FISV,15.081B,93545456.6112184
FITB,18.014B,173135196.278392
FIVE,2.134B,47685677.2705787
FIZZ,864.1M,671385.892207974
FLDM,808.1M,14102445.1162406
FLEX,6.504B,53180760.6867222
FLIC,353.0M,600575.68831121
FLIR,4.903B,30490993.718216
FLL,24.3M,134301.52884146
FLML,549.9M,2068761.36190465
FLWS,358.9M,966486.172986236
FLXS,233.6M,866147.627271843
