Ticker,MarketCap,Turnover
0970.HK,1.281B,1023897.51896
0973.HK,25.700B,32148720.6516
0975.HK,1.834B,3195443.14141
0976.HK,3.175B,1494450.89279
0978.HK,4.905B,13897782.969
0979.HK,164.7M,433910.748782
0980.HK,1.555B,9206073.91771
0981.HK,23.337B,121125230.854
0983.HK,4.308B,3118876.72869
0984.HK,2.262B,736478.185851
0985.HK,1.436B,2343713.04871
0986.HK,409.6M,92637980.0477
0987.HK,695.0M,1466494.92495
0988.HK,1.218B,1532242.41186
0989.HK,832.3M,871620.934901
0990.HK,950.6M,531993.440833
0991.HK,10.047B,36929748.4617
0992.HK,107.2B,374811148.928
0993.HK,2.446B,17746476.4254
0995.HK,2.386B,5413918.84194
0996.HK,12.139B,7784926.44323
0997.HK,1.099B,5390965.70954
0998.HK,70.094B,170698270.464
0999.HK,3.389B,4601922.86531
1000.HK,258.5M,123893.299688
1001.HK,589.4M,1297614.01924
1002.HK,487.7M,646996.278681
1003.HK,375.0M,4380916.70083
1004.HK,6.672B,2911122.42642
1005.HK,1.293B,111566.35
1006.HK,4.512B,11150973.6855
1009.HK,6.390B,11827267.0838
1010.HK,367.3M,316688.464265
1011.HK,887.2M,2307949.8125
1013.HK,812.9M,226994.728569
1019.HK,711.0M,5351184.75481
1020.HK,986.0M,4976619.21613
1021.HK,3.289B,26160.875
1023.HK,4.659B,4829049.22092
1025.HK,3.431B,22979497.6859
1026.HK,972.9M,427965.634236
1028.HK,5.120B,210698.64125
1029.HK,3.353B,2396633.50812
1030.HK,3.798B,2469461.27357
1031.HK,10.297B,2321209.49073
1033.HK,3.717B,21166089.5059
1036.HK,2.189B,1594229.20344
1037.HK,262.2M,1281747.51385
1038.HK,129.9B,69696650.675
1039.HK,292.0M,146528.4125
1041.HK,421.4M,624087.381967
1043.HK,2.240B,11678440.4999
1044.HK,100.9B,161865635.73
1045.HK,7.203B,11229923.1867
1046.HK,202.3M,10911266.9555
1047.HK,210.3M,214699.830833
1048.HK,183.0M,21347.0212356
1049.HK,263.1M,699942.485556
1050.HK,698.6M,1066070.14557
1051.HK,5.113B,10143362.1372
1052.HK,7.110B,3912373.47722
1053.HK,715.5M,1701744.0642
1055.HK,6.680B,38806427.0344
1057.HK,669.0M,4180876.05406
1058.HK,220.6M,145137.973542
1059.HK,819.6M,1542338.86641
1060.HK,34.150B,69454881.5386
1061.HK,1.398B,1247218.09735
1062.HK,1.422B,405201.857639
1063.HK,4.747B,30011673.8904
1064.HK,160.1M,500562.645667
1065.HK,1.741B,17236978.1049
1066.HK,13.810B,64217326.0126
1068.HK,6.435B,34230950.0575
1069.HK,822.5M,2700680.95057
1070.HK,3.682B,12660105.7805
1071.HK,6.440B,37507075.7776
1072.HK,4.420B,20407033.4149
1073.HK,197.4M,1167111.37515
1075.HK,441.2M,2630809.65531
1076.HK,4.563B,63882715.2597
1079.HK,212.1M,2166770.31633
1080.HK,1.191B,3055304.01534
1082.HK,170.6M,1394667.43722
1083.HK,23.570B,27485993.4245
1085.HK,454.0M,531442.879514
1086.HK,4.162B,23553436.9601
1087.HK,734.4M,882861.731597
1088.HK,75.968B,357568168.415
1089.HK,1.374B,3022777.40096
1090.HK,2.284B,731697.845423
1091.HK,1.633B,577982.753715
1093.HK,35.743B,93275401.8335
1094.HK,4.864B,22670832.2333
1096.HK,936.0M,1429573.67292
1098.HK,5.182B,1782110.73365
1099.HK,20.874B,88895694.9623
1100.HK,279.3M,23749.9835058
1101.HK,11.830B,46019189.8833
1102.HK,468.2M,1044598.77569
1103.HK,565.4M,2732191.66337
1104.HK,1.049B,482295.548234
1105.HK,879.9M,295578.773454
1106.HK,171.8M,62742.5845139
1108.HK,990.0M,3994136.24118
1109.HK,81.284B,164808784.514
1110.HK,1.623B,6523195.32639
1111.HK,6.255B,12384786.7656
1112.HK,26.787B,72559966.3169
1114.HK,72.073B,109725200.949
1115.HK,7.090B,11733239.2008
1117.HK,15.398B,73805338.6715
1118.HK,410.3M,99206.3189583
1120.HK,883.2M,68146.506775
1121.HK,360.0M,659446.787624
1122.HK,2.726B,2434233.22986
1123.HK,687.3M,126924.213906
1124.HK,920.9M,1544988.91391
1125.HK,2.496B,1557596.44021
1126.HK,778.5M,1545197.30996
1127.HK,731.5M,482981.793403
1128.HK,153.6B,211073069.453
1129.HK,1.732B,4954315.23531
1130.HK,282.9M,2521849.53692
1131.HK,1.168B,1357296.30137
1132.HK,1.528B,4056416.90488
1133.HK,3.211B,11530449.9809
1135.HK,11.456B,2163067.27083
1136.HK,10.218B,11777505.0837
1137.HK,1.974B,22636810.4935
1138.HK,6.000B,63361411.6587
1139.HK,240.5M,347004.477708
1140.HK,818.7M,163836.653715
1141.HK,958.4M,1908882.03139
1143.HK,304.9M,2521343.72743
1145.HK,466.0M,2536573.16891
1146.HK,3.962B,307981.794288
1148.HK,6.615B,17218361.9859
1149.HK,3.245B,33704555.0503
1150.HK,438.1M,2468977.67773
1151.HK,2.132B,189112.955305
1152.HK,1.123B,4121811.63194
1155.HK,584.2M,1197677.10969
1159.HK,775.6M,1442777.45582
1160.HK,119.4M,43733.4333333
1161.HK,443.1M,751416.039062
1163.HK,92.4M,249946.992361
1164.HK,2.566B,1531274.06109
1165.HK,21.683B,55671602.398
1168.HK,2.266B,3806245.98557
1169.HK,53.326B,108186558.67
1170.HK,1.009B,641549.141458
1171.HK,11.611B,128271647.869
1172.HK,388.4M,243259.307813
1173.HK,683.5M,919268.599444
1174.HK,1.393B,1023662.23083
1175.HK,400.8M,4027582.82578
1176.HK,8.434B,6467484.53982
1177.HK,30.733B,94862140.5311
1178.HK,336.9M,1509630.81688
1180.HK,5.533B,24851456.9087
1181.HK,529.2M,228926.551267
1182.HK,434.5M,2959826.47576
1184.HK,1.772B,7581400.57967
1185.HK,2.699B,3302298.59782
1186.HK,14.304B,92694934.8893
1187.HK,412.4M,54782.4322917
1188.HK,1.437B,704293.234655
1189.HK,434.3M,768190.714722
1190.HK,2.925B,16722066.9248
1191.HK,341.5M,1892327.84423
1193.HK,53.710B,62636257.4362
1194.HK,3.002B,11964791.6797
1195.HK,1.963B,7065363.49071
1196.HK,495.3M,1628062.89795
1198.HK,508.4M,1317597.78819
1199.HK,31.158B,50965297.726
1200.HK,2.836B,8843200.1371
1202.HK,200.0M,283844.995351
1203.HK,907.0M,461481.039479
1205.HK,10.308B,5184365.76214
1206.HK,1.978B,4588087.10143
1207.HK,1.280B,918164.839375
1208.HK,11.691B,10502309.0145
1210.HK,479.7M,302054.786736
1211.HK,41.999B,170155481.815
1212.HK,24.776B,18406474.4085
1213.HK,180.0M,9064.790625
1215.HK,1.866B,987687.962535
1217.HK,293.1M,598839.363992
1218.HK,346.8M,55740.6167594
1220.HK,240.0M,987492.539006
1221.HK,2.451B,21932.8517708
1222.HK,1.514B,2461207.38868
1223.HK,1.325B,790480.17684
1224.HK,3.778B,3728665.30502
1225.HK,824.0M,1213809.85736
1226.HK,287.8M,603060.341406
1227.HK,491.0M,1697919.60017
1228.HK,7.139B,8981846.4076
1229.HK,275.4M,122503.039479
1230.HK,9.965B,30189184.305
1231.HK,2.520B,489967.020608
1232.HK,1.279B,637677.628502
1234.HK,6.005B,5996061.665
1235.HK,508.9M,606819.379514
1236.HK,3.333B,25715819.7346
1237.HK,800.0M,5131370.36897
1238.HK,4.318B,3586027.852
1239.HK,324.0M,448798.772404
1240.HK,834.0M,937086.639062
1241.HK,217.8M,44087.0836806
1251.HK,6.439B,26679972.219
1252.HK,5.522B,59797.5123264
1258.HK,6.524B,23767.2482639
1259.HK,1.970B,24741509.3863
1260.HK,1.200B,1081856.46875
1262.HK,2.039B,21624188.7642
1263.HK,489.1M,36719.1033212
1265.HK,655.0M,4420829.9005
1266.HK,1.920B,5733591.09043
1269.HK,810.2M,569917.954167
1277.HK,3.751B,336740.928927
1278.HK,4.874B,3902693.23702
1280.HK,372.0M,1987551.89375
1281.HK,884.9M,31689.2875
1282.HK,1.010B,4315657.19006
1288.HK,105.4B,472586514.584
1293.HK,16.927B,12905217.7892
1296.HK,2.384B,16689200.3759
1298.HK,464.0M,72374.2229167
1299.HK,467.9B,777047886.41
1300.HK,2.263B,19116877.2188
1303.HK,1.320B,1845481.14722
1308.HK,8.249B,5784116.33119
1312.HK,1.267B,1346621.56969
1313.HK,32.404B,66526322.2677
1314.HK,5.578B,16378648.8342
1315.HK,492.0M,1093116.41285
1318.HK,510.4M,87580.6382118
1319.HK,661.5M,1957434.28333
1322.HK,1.244B,7594408.80932
1323.HK,2.301B,22220917.5122
1328.HK,1.363B,9985.11666667
1329.HK,596.0M,683987.5625
1332.HK,115.2M,121947.846421
1333.HK,13.296B,6073103.46691
1335.HK,723.8M,544357.359894
1336.HK,25.592B,98903589.9484
1338.HK,1.063B,1858509.82479
1339.HK,26.614B,102451930.584
1348.HK,230.4M,212797.913259
1361.HK,3.722B,3101319.17792
1366.HK,5.231B,8435322.53083
1368.HK,7.271B,3851272.85679
1378.HK,33.486B,15659539.8515
1380.HK,538.7M,1767098.95833
1382.HK,13.506B,8797612.78177
1383.HK,418.4M,984509.275608
1386.HK,230.9M,368762.808125
1387.HK,7.719B,8845376.19998
1388.HK,1.877B,856457.565399
1393.HK,1.841B,3832370.32233
1398.HK,425.3B,1156188968.92
1399.HK,1.084B,3577960.01245
1428.HK,1.547B,1679509.67795
1488.HK,635.2M,733082.841944
1555.HK,3.788B,3929331.48516
1600.HK,7.626B,8144221.25722
1613.HK,2.939B,82594989.4287
1616.HK,758.4M,5020.42916667
1618.HK,4.335B,5801522.27462
1623.HK,6.699B,34063708.9441
1628.HK,5.979B,6213457.34424
1638.HK,11.433B,22981204.7871
1663.HK,816.0M,50295.8663074
1666.HK,7.120B,40626451.4222
1668.HK,27.647B,114368982.546
1682.HK,1.390B,1169160.72094
1685.HK,7.380B,6310119.36873
1699.HK,960.0M,1998382.83944
1700.HK,7.404B,10932064.9062
1708.HK,644.0M,105955.508325
1728.HK,9.503B,19614624.0248
1733.HK,1.471B,2488809.68333
1766.HK,11.901B,100290754.132
1768.HK,5.062B,253801.210723
1777.HK,5.181B,8265827.60765
1788.HK,8.283B,23078671.5705
1798.HK,2.601B,10317710.2059
1800.HK,22.893B,95215342.6051
1803.HK,1.032B,3451525.94818
1808.HK,542.8M,5719883.47049
1812.HK,1.144B,7296971.54818
1813.HK,12.613B,24111660.019
1818.HK,3.784B,47467185.5468
1822.HK,465.9M,1610831.7776
1823.HK,223.0M,10813.9370879
1828.HK,8.519B,20876978.1008
1829.HK,4.177B,18208156.7831
1830.HK,2.527B,4278061.98021
1831.HK,520.8M,137379.010903
1833.HK,13.889B,62634683.8253
1836.HK,16.277B,8554590.87709
1838.HK,3.021B,480616.642465
1866.HK,2.540B,608151.567375
1868.HK,1.362B,2633769.95438
1878.HK,946.2M,811214.052083
1880.HK,72.195B,199814645.938
1881.HK,6.775B,1936417.21596
1882.HK,29.430B,30188162.358
1883.HK,9.972B,8631764.20792
1886.HK,7.700B,12405509.563
1888.HK,8.910B,3928299.56813
1889.HK,615.6M,2366296.19771
1893.HK,1.665B,5022122.5634
1898.HK,16.674B,166876205.376
1899.HK,4.865B,9728165.22615
1900.HK,2.635B,6855483.50672
1910.HK,36.115B,77338698.1649
1913.HK,139.8B,166130965.526
1918.HK,13.811B,58383801.499
1919.HK,7.717B,34623458.2864
1928.HK,461.3B,781641960.833
1929.HK,116.4B,67260061.4167
1938.HK,2.689B,6153203.88409
1966.HK,5.615B,3663823.18392
1968.HK,4.091B,4740251.89304
1972.HK,134.3B,50881787.1874
1988.HK,48.538B,502144195.841
1991.HK,350.5M,59861.2908869
1997.HK,3.634B,1117345.48737
1998.HK,308.9M,72682.3885417
1999.HK,11.704B,19999753.0267
2000.HK,920.5M,3804377.90444
2002.HK,546.0M,451620.600816
2005.HK,8.685B,21453533.8033
2006.HK,2.854B,8635944.60208
2007.HK,54.451B,124067973.485
2008.HK,14.591B,9266145.99625
2009.HK,5.880B,36239062.5813
2010.HK,1.920B,5748411.74615
2011.HK,186.8M,197703.972222
2012.HK,3.073B,15616422.4197
2018.HK,63.488B,166350832.747
2020.HK,31.050B,57161879.0349
2028.HK,1.135B,459363.929601
2033.HK,2.350B,2398092.32806
2038.HK,37.814B,56469346.5868
2039.HK,20.335B,15761807.7125
2068.HK,1.137B,41260.9481586
2078.HK,1.524B,1957493.16422
2083.HK,1.864B,707076.882813
2088.HK,531.5M,6787169.75259
2098.HK,9.625B,5041668.45059
2099.HK,8.395B,2127966.84526
2118.HK,3.360B,1480255.62986
2121.HK,1.211B,405697.591042
2123.HK,253.1M,924518.476042
2128.HK,13.062B,21839992.2122
2133.HK,785.7M,280680.75809
2168.HK,15.400B,14844616.6207
2178.HK,2.484B,10337683.3648
2188.HK,843.4M,1268250.28794
2196.HK,11.203B,76899213.9297
2198.HK,2.999B,12034993.4566
2200.HK,4.253B,2292862.97524
2208.HK,4.650B,38521874.1073
2218.HK,355.5M,600695.936476
2222.HK,5.537B,20706738.9366
2223.HK,217.1M,272723.434896
2228.HK,2.297B,4587255.08674
2233.HK,3.252B,14607637.3383
2238.HK,19.430B,65000691.6225
2266.HK,2.769B,2074089.59126
2268.HK,2.156B,1027173.51948
2282.HK,96.520B,132156001.775
2288.HK,801.4M,530626.4497
2299.HK,7.647B,1062741.35604
2300.HK,2.609B,1999919.69904
2302.HK,1.061B,925795.667708
2307.HK,495.9M,198148.394097
2308.HK,252.6M,466325.056163
2309.HK,657.7M,24554454.6343
2310.HK,790.6M,4527015.54295
2312.HK,1.599B,8970525.00317
2313.HK,37.353B,42475941.0312
2314.HK,19.422B,24937889.2978
2317.HK,685.4M,87392.6391763
2318.HK,188.4B,836835228.911
2319.HK,69.999B,214714525.813
2320.HK,217.2M,125259.876267
2322.HK,249.8M,2602550.65082
2323.HK,240.0M,12759.5833333
2324.HK,201.7M,8040828.43367
2326.HK,685.1M,1263251.12804
2327.HK,541.2M,1152208.0783
2328.HK,49.121B,161999025.49
2330.HK,414.0M,593355.047606
2331.HK,8.467B,33275421.7174
2333.HK,30.112B,347434088.966
2336.HK,655.1M,1663605.65145
2338.HK,14.726B,74018776.0128
2339.HK,1.108B,25050336.0201
2340.HK,389.6M,88161.9366058
2341.HK,942.7M,724480.252888
2342.HK,3.678B,18010682.8549
2343.HK,9.026B,35118988.4923
2345.HK,813.2M,1962340.25447
2348.HK,4.524B,7183748.20375
2349.HK,845.8M,924742.385617
2355.HK,1.256B,2415466.29228
2356.HK,18.506B,23937506.5113
2357.HK,9.872B,45643509.5746
2358.HK,429.4M,2779697.98541
2362.HK,4.046B,929086.485081
2366.HK,591.1M,3724919.08356
2368.HK,590.0M,206237.293403
2369.HK,9.178B,144208231.951
2371.HK,1.218B,1461089.88781
2378.HK,446.0B,211513.034961
2379.HK,217.0M,115802.390764
2380.HK,19.585B,35408241.0435
2382.HK,11.409B,61599979.3571
2383.HK,6.229B,10255950.2137
2388.HK,239.5B,224147764.138
2389.HK,1.798B,8504388.34656
2398.HK,971.2M,114614.758733
2488.HK,629.1M,1791443.70417
2600.HK,11.004B,33004728.3883
2601.HK,76.174B,241425027.01
2607.HK,12.241B,42697996.1517
2618.HK,11.143B,38155085.1939
2623.HK,915.7M,1027726.77431
2626.HK,3.789B,8335640.44328
2628.HK,152.5B,623460840.215
2662.HK,353.3M,317864.832639
2668.HK,1.245B,2608781.75947
2678.HK,5.248B,14721593.5405
2688.HK,61.298B,121311260.962
2689.HK,24.730B,63941310.3393
2698.HK,1.586B,5933346.35733
2700.HK,1.157B,3203851.78998
2722.HK,1.177B,4586690.63252
2727.HK,9.187B,30814911.3052
2728.HK,206.1M,450842.3375
2777.HK,9.602B,63489887.0888
2788.HK,720.4M,609146.346241
2789.HK,4.222B,3874550.69889
2816.HK,61.1M,606709.093423
2840.HK,256.2B,11574989.9644
2842.HK,25.2M,9674.7709296
2844.HK,70.7M,805676.252444
2848.HK,2.505B,673046.886608
2866.HK,7.389B,52741225.5655
2868.HK,2.512B,6076805.02832
2877.HK,10.916B,12051692.4433
2878.HK,935.6M,3647936.04818
2880.HK,1.935B,5546490.03333
2882.HK,812.9M,3240967.89479
2883.HK,33.974B,165692483.427
2888.HK,409.9B,131097914.886
2889.HK,651.0M,400322.401612
2898.HK,558.2M,227159.814826
2903.HK,24.1M,0
2905.HK,36.5M,0
2907.HK,387.0M,0
2909.HK,2.188B,0
2911.HK,287.0M,0
2912.HK,1.513B,0
2913.HK,644.1M,0
2914.HK,321.6M,0
2915.HK,8.515B,0
2973.HK,788.6M,0
2976.HK,16.580B,0
2982.HK,1.130B,0
2983.HK,690.0M,0
2985.HK,1.370B,0
2987.HK,367.7M,0
2988.HK,1.072T,145221525.333
2993.HK,1.352B,0
2999.HK,1.8M,0
3005.HK,23.6M,31518.6943275
3007.HK,1.832B,76923.0157775
3009.HK,64.6M,35729.0666667
3015.HK,1.978B,142135.480991
3017.HK,14.9M,51102.3296978
3019.HK,105.5M,204110.495061
3020.HK,14.417B,889568.142222
3025.HK,144.4M,222734.387937
3026.HK,156.2M,4772.95308642
3027.HK,46.1M,164523.994627
3029.HK,48.2M,58753.2239151
3031.HK,51.0M,136396.154548
3035.HK,32.2M,18098.1160494
3036.HK,1.687B,318611.572901
3037.HK,22.1M,79490.0133527
3041.HK,61.7M,0
3048.HK,39.4M,103100.737679
3049.HK,1.785B,17374471.3745
3052.HK,11.3M,9814.2249679
3054.HK,225.5M,37012.8818819
3056.HK,177.6M,55681.8732687
3057.HK,106.2M,520215.479206
3060.HK,74.4M,47322.8598459
3061.HK,96.2M,621556.880277
3062.HK,16.5M,176600.743193
3063.HK,9.4M,9239.75920356
3064.HK,24.2M,10167.0475531
3066.HK,30.7M,20908.5131964
3069.HK,40.8M,220133.632964
3070.HK,219.0M,242323.682473
3072.HK,65.1M,12596.5674054
3075.HK,22.2M,28202.056402
3076.HK,18.7M,8050.75715605
3078.HK,18.8M,5901.41279662
3084.HK,105.1M,685400.172247
3087.HK,2.957B,1782619.00681
3089.HK,182.0M,19510.518913
3090.HK,87.1M,27704.9359418
3091.HK,181.4M,126055.68032
3098.HK,73.1M,49342.2473453
3300.HK,1.519B,3095477.28646
3303.HK,1.288B,5704029.33333
3308.HK,16.857B,35469143.0728
3311.HK,53.243B,62362899.6724
3318.HK,717.1M,195533.007153
3322.HK,1.357B,649096.498476
3323.HK,19.721B,215068020.785
3328.HK,187.3B,118474375.914
3330.HK,353.4M,959137.266025
3331.HK,11.557B,25289762.3711
3333.HK,43.308B,137296481.977
3336.HK,6.594B,27296934.4758
3337.HK,11.691B,72587064.5628
3339.HK,5.436B,19617402.625
3344.HK,511.6M,487037.364887
3355.HK,401.5M,433349.71875
3360.HK,18.995B,16330393.4219
3363.HK,310.0M,37349.1083333
3366.HK,1.852B,726566.691173
3368.HK,6.311B,20516455.0283
3377.HK,28.634B,25241454.1808
3378.HK,1.155B,2606116.73019
3382.HK,7.513B,7973059.67104
3383.HK,18.280B,62770974.3715
3389.HK,6.431B,8784811.07269
3393.HK,5.588B,9089437.90333
3398.HK,924.0M,766051.631274
3399.HK,454.0M,1737104.72865
3618.HK,9.022B,42673861.4306
3633.HK,6.136B,1658019.21813
3663.HK,1.224B,378505.227871
3666.HK,1.701B,1602966.4934
3668.HK,11.463B,1131931.59931
3669.HK,10.242B,1158655.36245
3683.HK,996.0M,91135.2235243
3688.HK,2.782B,3340604.2125
3777.HK,2.619B,23417022.3614
3778.HK,880.4M,301240.912519
3788.HK,2.361B,153791.395833
3800.HK,39.334B,276377393.316
3808.HK,10.685B,3143578.27389
3813.HK,2.797B,1561718.82411
3816.HK,564.0M,1267004.298
3818.HK,8.027B,25229195.4378
3823.HK,5.613B,20896819.7211
3828.HK,481.6M,331956.719891
3833.HK,971.5M,1930143.13333
3838.HK,1.049B,1068194.55175
3883.HK,3.090B,2755846.03691
3886.HK,6.373B,69485546.7289
3888.HK,27.706B,353861776.018
3889.HK,611.2M,162131.999792
3899.HK,19.519B,38553034.1331
3900.HK,15.869B,54288270.2805
3918.HK,15.609B,36398001.3793
3933.HK,8.249B,15657681.6971
3939.HK,1.872B,1746928.91125
3948.HK,3.169B,1052560.40518
3968.HK,70.334B,322723205.311
3983.HK,7.509B,20019614.865
3988.HK,291.0B,957591753.555
3989.HK,3.073B,11432198.7293
3993.HK,5.270B,13639657.077
3998.HK,10.569B,20480085.2582
3999.HK,914.4M,183292.217969
4331.HK,195.8B,0
4332.HK,460.2B,0
4333.HK,1.082T,719.960259799
4335.HK,1.192T,1612.90694444
4337.HK,255.9B,285.534216838
4338.HK,2.922T,2698.06200872
6030.HK,19.932B,160506898.267
6210.HK,26.159B,44169.4350993
6230.HK,40.086B,2819.3503211
6388.HK,8.526B,14867.6117835
6488.HK,1.836B,62176.1239712
6808.HK,84.811B,79114337.3688
6813.HK,54.650B,7611.45218046
6823.HK,70.420B,36450905.287
6828.HK,714.6M,7789532.67972
6830.HK,832.0M,1115816.30619
6837.HK,17.856B,137257307.902
6838.HK,330.0M,200420.193902
6868.HK,4.295B,831065.875174
6880.HK,310.4M,620438.944444
6883.HK,150.4B,4828662.4125
6889.HK,17.832B,47436465.6951
8003.HK,83.5M,280420.673958
8005.HK,2.061B,2521956.07125
8006.HK,2.598B,6852657.03047
8007.HK,151.5M,44538.6092014
8008.HK,6.037B,4331251.42083
8009.HK,344.2M,1857121.63542
8011.HK,290.7M,177965.310937
8016.HK,1.891B,6431.80833333
8019.HK,389.5M,4562303.88608
8020.HK,1.554B,583910.09108
8021.HK,118.7M,1893403.52323
8022.HK,133.8M,1978160.09478
8025.HK,653.8M,166471.099566
8026.HK,130.8M,48176.5510417
8028.HK,172.2M,198221.478542
8029.HK,292.3M,532715.402604
8030.HK,291.0M,232622.54375
8031.HK,616.0M,209329.09213
8032.HK,6.442B,2159550.52639
8033.HK,178.1M,239065.246528
8037.HK,111.8M,3405051.20972
8039.HK,403.2M,949014.432726
8041.HK,184.4M,295727.900002
8045.HK,91.8M,365492.554167
8046.HK,439.3M,755199.711997
8047.HK,446.4M,2657603.09333
8048.HK,297.0M,50265.0662351
8049.HK,557.3M,1476709.40141
8050.HK,8.272B,6144833.92944
8051.HK,43.4M,12669.759375
8053.HK,195.0M,0
8055.HK,352.1M,539400.125
8058.HK,1.845B,4179769.0462
8060.HK,99.0M,155818.910831
8061.HK,400.1M,77745.8833333
8063.HK,162.0M,370561.050868
8066.HK,401.1M,301701.43724
8068.HK,541.8M,689273.463095
8071.HK,631.8M,6284148.12778
8072.HK,369.2M,501137896.923
80737.HK,9.585B,528254.314844
8075.HK,656.6M,244439.882813
8076.HK,193.2M,87253.25
8078.HK,186.0M,2547429.46282
8079.HK,88.7M,752699.164063
8080.HK,285.4M,300518.320694
8081.HK,270.5M,7452386.35974
8082.HK,82.0M,588542.551858
8083.HK,2.478B,26130832.5525
8085.HK,971.7M,4912192.56265
8087.HK,186.0M,112915.324618
8088.HK,503.8M,1025827.65097
8089.HK,253.5M,1236928.46311
8090.HK,2.177B,2854136.21064
8092.HK,111.6M,210287.98125
8095.HK,276.4M,1907390.625
8098.HK,462.0M,40267.96875
8106.HK,36.4M,75115.8402778
8108.HK,118.9M,508974.016012
8111.HK,156.2M,637617.438061
8112.HK,183.7M,161657.266146
8115.HK,43.7M,206436.193623
8116.HK,230.5M,1439412.03437
8117.HK,231.7M,272548.982812
8119.HK,139.6M,44030.9119506
8120.HK,167.8M,2996705.48227
8123.HK,1.338B,1707736.95844
8126.HK,159.5M,169688.957146
8128.HK,1.350B,364432.03283
8129.HK,506.1M,469852.405262
8130.HK,187.2M,2011041.51172
8132.HK,929.8M,54885865.1591
8137.HK,8.889B,6328997.90377
8143.HK,543.8M,1967806.95903
8146.HK,225.6M,147163.242188
8148.HK,177.5M,57659.7233333
8150.HK,462.5M,8198849.81562
8155.HK,1.666B,89070.539488
8156.HK,2.561B,14014141.8802
8158.HK,3.647B,6772980.15812
8159.HK,122.2M,41859.8578125
8163.HK,150.1M,1686760.85092
8165.HK,89.1M,186006.171875
8166.HK,481.1M,1109317.95738
8167.HK,1.102B,1497665.78806
8168.HK,386.6M,975995.485312
8169.HK,107.3M,19348.828125
8171.HK,278.7M,1333979.59384
8172.HK,312.6M,64741.3559375
8173.HK,418.7M,607152.307344
8175.HK,378.0M,1278727.19672
8178.HK,336.9M,598712.027685
8179.HK,2.400B,1036156.27583
8189.HK,514.7M,156689.835069
8190.HK,301.0M,148705.924485
8192.HK,806.1M,6955322.07222
8193.HK,210.8M,206932.725694
8197.HK,49.5M,321320.357639
8198.HK,3.900B,13453986.3357
8200.HK,146.0M,452188.847326
8202.HK,22.7M,61919.6728879
8203.HK,280.0M,124518.294444
8205.HK,43.6M,26669.003125
8206.HK,712.3M,372921.348229
8207.HK,5.531B,13300712.2976
8210.HK,326.6M,1400692.83247
8211.HK,90.4M,105798.509549
8212.HK,112.7M,11363670.9551
8213.HK,269.2M,70137.7760069
8215.HK,129.6M,2130722.34375
8219.HK,694.1M,77612.1944444
8220.HK,1.141B,2238745.70313
8225.HK,126.3M,16127.4619927
8226.HK,172.8M,365521.678125
8227.HK,32.6M,73430.15625
8228.HK,119.7M,157734.237165
8232.HK,2.712B,1987929.8809
8233.HK,323.7M,51859.2152431
8235.HK,51.8M,118470.615175
8236.HK,244.0M,155123.105104
8239.HK,567.0M,1950376.6276
8242.HK,111.6M,761324.043403
8243.HK,65.0M,214688.750868
8246.HK,196.0M,43937.5289682
8247.HK,192.6M,197115.702691
8249.HK,24.2M,195275.726141
8250.HK,1.200B,2814308.66344
8256.HK,90.4M,381207.317708
8258.HK,42.3M,108300.449653
8260.HK,154.0M,1013502.63889
8261.HK,650.0M,200674.348958
8265.HK,205.5M,158251.43125
8266.HK,475.4M,4665330.22547
8269.HK,384.5M,1039348.10583
8270.HK,775.9M,1985166.16658
8271.HK,432.6M,466885.946695
8272.HK,322.1M,2249452.5375
8273.HK,29.0M,16056.8868056
8279.HK,5.620B,14547241.4265
8286.HK,44.0M,31393.8095074
8292.HK,12.199B,35070113.8974
8295.HK,537.2M,451971.875
8296.HK,170.7M,294687.54653
8298.HK,1.108B,946229.747222
8301.HK,42.0M,39017.9291667
8306.HK,387.0M,363708.001389
8312.HK,100.3M,30122.6388889
8317.HK,185.2M,12618.3400347
8321.HK,357.1M,6122506.86252
8325.HK,1.063B,8059602.06667
8329.HK,336.5M,1400738.70868
8337.HK,237.7M,17610.8538076
8340.HK,101.8M,10771.5311375
8348.HK,166.6M,67738.5408309
8351.HK,342.7M,792178.057708
8356.HK,633.1M,6704877.09306
8376.HK,320.2M,0
8377.HK,67.3M,0
8379.HK,777.3M,0
8380.HK,1.235B,0
8381.HK,1.180B,3739478.4
8386.HK,1.0M,0
8389.HK,205.1M,0
8390.HK,224.3M,0
8391.HK,240.0M,0
8392.HK,117.2M,0
8399.HK,126.8M,0
8400.HK,580.7M,0
